item_id,source_item_uid,domain,concept,task,group_index,is_repeated_check,rater_id,included_primary,fa,cc,lc,tf,mq,risk,quality5,quality3_science
ITEM_659,GPT_A_C29,Climate/Environment,海洋垃圾与塑料污染,A,10,False,R02_10,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_120,claude_A_C30,Climate/Environment,自然变率与人为影响,A,11,False,R02_10,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_390,Gemini_A_C30,Climate/Environment,自然变率与人为影响,A,12,False,R02_10,True,4,4,5,5,5,1,4.6,4.333333333333333
ITEM_235,豆包_B_C25,Climate/Environment,温室效应,B,14,False,R02_10,True,5,3,4,4,4,2,4.0,4.0
ITEM_415,Gemini_B_C25,Climate/Environment,温室效应,B,15,False,R02_10,True,5,4,4,4,4,2,4.2,4.333333333333333
ITEM_326,DEEPSEEK_B_C26,Climate/Environment,天气与气候,B,16,False,R02_10,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_776,GLM_B_C26,Climate/Environment,天气与气候,B,17,False,R02_10,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_327,DEEPSEEK_B_C27,Climate/Environment,全球变暖与气候变化,B,18,False,R02_10,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_687,GPT_B_C27,Climate/Environment,全球变暖与气候变化,B,19,False,R02_10,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_238,豆包_B_C28,Climate/Environment,二氧化碳的气候作用,B,20,False,R02_10,True,3,3,4,3,4,2,3.4,3.333333333333333
ITEM_418,Gemini_B_C28,Climate/Environment,二氧化碳的气候作用,B,21,False,R02_10,True,4,3,4,4,4,2,3.8,3.6666666666666665
ITEM_149,claude_B_C29,Climate/Environment,海洋垃圾与塑料污染,B,22,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_779,GLM_B_C29,Climate/Environment,海洋垃圾与塑料污染,B,23,False,R02_10,True,5,4,4,5,4,1,4.4,4.333333333333333
ITEM_150,claude_B_C30,Climate/Environment,自然变率与人为影响,B,24,False,R02_10,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_420,Gemini_B_C30,Climate/Environment,自然变率与人为影响,B,25,False,R02_10,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_535,mimo_C_C25,Climate/Environment,温室效应,C,27,False,R02_10,True,5,4,3,4,5,1,4.2,4.666666666666667
ITEM_625,KIMI_C_C25,Climate/Environment,温室效应,C,28,False,R02_10,True,5,4,4,4,4,1,4.2,4.333333333333333
ITEM_266,豆包_C_C26,Climate/Environment,天气与气候,C,29,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_626,KIMI_C_C26,Climate/Environment,天气与气候,C,30,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_087,千问_C_C27,Climate/Environment,全球变暖与气候变化,C,31,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_267,豆包_C_C27,Climate/Environment,全球变暖与气候变化,C,32,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_088,千问_C_C28,Climate/Environment,二氧化碳的气候作用,C,33,False,R02_10,True,5,5,4,5,5,1,4.8,5.0
ITEM_448,Gemini_C_C28,Climate/Environment,二氧化碳的气候作用,C,34,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_449,Gemini_C_C29,Climate/Environment,海洋垃圾与塑料污染,C,35,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_809,GLM_C_C29,Climate/Environment,海洋垃圾与塑料污染,C,36,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_540,mimo_C_C30,Climate/Environment,自然变率与人为影响,C,37,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_720,GPT_C_C30,Climate/Environment,自然变率与人为影响,C,38,False,R02_10,True,5,5,5,5,5,1,5.0,5.0
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_01,True,5,4,4,4,4,2,4.2,4.333333333333333
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_01,True,5,5,5,4,4,2,4.6,4.666666666666667
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_01,True,5,1,2,1,1,3,2.0,2.333333333333333
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_01,True,5,2,4,4,4,1,3.8,3.6666666666666665
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_01,True,5,3,5,5,4,1,4.4,4.0
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_01,True,5,4,4,5,4,1,4.4,4.333333333333333
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_01,True,5,5,4,4,5,1,4.6,5.0
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_01,True,5,2,5,4,3,1,3.8,3.333333333333333
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_01,True,5,1,5,2,4,1,3.4,3.333333333333333
ITEM_635,GPT_A_C05,Physics,圆周运动,A,10,False,R03_01,True,5,1,3,2,1,1,2.4,2.333333333333333
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_01,True,5,2,4,5,4,1,4.0,3.6666666666666665
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_01,True,5,3,3,2,2,1,3.0,3.333333333333333
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_01,True,4,3,4,1,1,1,2.6,2.6666666666666665
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_01,True,5,2,3,2,1,1,2.6,2.6666666666666665
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_01,True,5,4,3,1,1,1,2.8,3.333333333333333
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_01,True,3,4,4,4,5,1,4.0,4.0
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_01,True,4,3,3,2,3,1,3.0,3.333333333333333
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_01,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_01,True,5,4,4,3,3,1,3.8,4.0
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_01,True,5,3,3,4,3,1,3.6,3.6666666666666665
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_01,True,4,4,3,4,4,1,3.8,4.0
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_01,True,5,5,5,4,3,1,4.4,4.333333333333333
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_01,True,1,4,5,1,4,1,3.0,3.0
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_01,True,5,5,3,3,3,1,3.8,4.333333333333333
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_01,True,1,1,2,1,1,5,1.2,1.0
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_01,True,2,5,5,5,3,3,4.0,3.333333333333333
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_01,True,5,5,4,4,4,1,4.4,4.666666666666667
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_01,True,5,4,4,2,3,2,3.6,4.0
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_01,True,5,5,5,5,5,1,5.0,5.0
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_02,True,4,4,4,4,4,2,4.0,4.0
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_02,True,5,5,5,4,4,2,4.6,4.666666666666667
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_02,True,5,1,2,1,1,3,2.0,2.333333333333333
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_02,True,5,2,4,4,4,1,3.8,3.6666666666666665
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_02,True,4,3,5,5,4,1,4.2,3.6666666666666665
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_02,True,4,4,4,5,4,1,4.2,4.0
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_02,True,5,5,4,4,5,1,4.6,5.0
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_02,True,4,2,5,4,3,1,3.6,3.0
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_02,True,5,1,5,2,3,1,3.2,3.0
ITEM_635,GPT_A_C05,Physics,圆周运动,A,10,False,R03_02,True,5,1,3,2,1,1,2.4,2.333333333333333
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_02,True,5,2,4,5,4,1,4.0,3.6666666666666665
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_02,True,5,5,5,5,5,1,5.0,5.0
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_02,True,5,4,3,3,2,1,3.4,3.6666666666666665
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_02,True,4,3,4,1,1,1,2.6,2.6666666666666665
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_02,True,4,2,3,2,1,1,2.4,2.333333333333333
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_02,True,4,4,3,1,1,1,2.6,3.0
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_02,True,3,4,4,4,5,1,4.0,4.0
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_02,True,4,3,3,2,3,1,3.0,3.333333333333333
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_02,True,5,5,5,4,4,1,4.6,4.666666666666667
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_02,True,5,5,5,5,5,1,5.0,5.0
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_02,True,4,4,5,5,5,1,4.6,4.333333333333333
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_02,True,4,4,4,3,3,1,3.6,3.6666666666666665
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_02,True,5,3,3,4,3,1,3.6,3.6666666666666665
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_02,True,4,4,3,4,4,1,3.8,4.0
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_02,True,5,4,5,4,3,1,4.2,4.0
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_02,True,4,4,4,4,4,1,4.0,4.0
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_02,True,4,5,5,5,4,1,4.6,4.333333333333333
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_02,True,5,5,5,4,5,1,4.8,5.0
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_02,True,1,4,5,1,4,1,3.0,3.0
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_02,True,5,4,3,3,3,1,3.6,4.0
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_02,True,1,1,1,1,1,5,1.0,1.0
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_02,True,2,5,5,4,3,3,3.8,3.333333333333333
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_02,True,5,5,4,4,4,1,4.4,4.666666666666667
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_02,True,5,5,5,5,5,1,5.0,5.0
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_02,True,5,4,4,3,3,2,3.8,4.0
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_02,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_03,True,4,4,3,3,2,1,3.2,3.333333333333333
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_03,True,4,4,4,4,3,2,3.8,3.6666666666666665
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_03,True,4,1,2,1,1,3,1.8,2.0
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_03,True,4,2,4,3,3,1,3.2,3.0
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_03,True,4,3,5,5,4,1,4.2,3.6666666666666665
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_03,True,4,4,3,5,4,1,4.0,4.0
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_03,True,5,5,4,4,5,1,4.6,5.0
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_03,True,5,2,5,4,3,1,3.8,3.333333333333333
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_03,True,5,1,4,2,3,1,3.0,3.0
ITEM_635,GPT_A_C05,Physics,圆周运动,A,10,False,R03_03,True,5,2,2,2,1,1,2.4,2.6666666666666665
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_03,True,4,3,3,5,3,2,3.6,3.333333333333333
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_03,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_03,True,4,3,4,2,2,1,3.0,3.0
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_03,True,4,3,3,1,1,1,2.4,2.6666666666666665
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_03,True,5,2,3,2,1,1,2.6,2.6666666666666665
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_03,True,4,4,3,1,1,1,2.6,3.0
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_03,True,3,3,4,4,5,1,3.8,3.6666666666666665
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_03,True,3,3,2,2,3,1,2.6,3.0
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_03,True,5,5,5,5,5,1,5.0,5.0
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_03,True,4,4,4,4,4,1,4.0,4.0
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_03,True,4,5,5,4,4,1,4.4,4.333333333333333
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_03,True,4,4,4,3,3,1,3.6,3.6666666666666665
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_03,True,5,3,3,3,3,1,3.4,3.6666666666666665
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_03,True,4,4,3,3,3,1,3.4,3.6666666666666665
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_03,True,5,5,5,3,3,1,4.2,4.333333333333333
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_03,True,5,5,4,4,4,1,4.4,4.666666666666667
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_03,True,4,5,4,5,4,1,4.4,4.333333333333333
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_03,True,5,4,4,4,5,1,4.4,4.666666666666667
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_03,True,1,4,3,1,3,1,2.4,2.6666666666666665
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_03,True,4,4,4,3,3,1,3.6,3.6666666666666665
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_03,True,1,1,2,2,2,5,1.6,1.3333333333333333
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_03,True,2,4,4,3,3,3,3.2,3.0
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_03,True,5,5,3,4,3,1,4.0,4.333333333333333
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_03,True,4,5,5,5,5,1,4.8,4.666666666666667
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_03,True,4,4,3,2,3,2,3.2,3.6666666666666665
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_03,True,5,5,4,5,4,1,4.6,4.666666666666667
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_04,True,4,4,4,4,4,2,4.0,4.0
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_04,True,4,4,5,4,4,2,4.2,4.0
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_04,True,5,1,3,1,1,3,2.2,2.333333333333333
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_04,True,5,2,4,5,4,1,4.0,3.6666666666666665
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_04,True,4,3,5,5,5,1,4.4,4.0
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_04,True,5,4,4,5,5,1,4.6,4.666666666666667
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_04,True,5,5,4,4,5,1,4.6,5.0
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_04,True,4,2,4,4,3,1,3.4,3.0
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_04,True,5,1,5,2,3,1,3.2,3.0
ITEM_635,GPT_A_C05,Physics,圆周运动,A,10,False,R03_04,True,4,2,3,1,2,1,2.4,2.6666666666666665
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_04,True,5,2,4,3,3,2,3.4,3.333333333333333
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_04,True,5,5,5,5,5,1,5.0,5.0
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_04,True,5,3,3,2,1,1,2.8,3.0
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_04,True,5,3,4,1,1,1,2.8,3.0
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_04,True,5,2,4,1,2,1,2.8,3.0
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_04,True,5,3,4,2,2,1,3.2,3.333333333333333
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_04,True,3,5,4,4,4,1,4.0,4.0
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_04,True,5,3,3,2,2,1,3.0,3.333333333333333
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_04,True,4,4,5,4,4,1,4.2,4.0
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_04,True,4,5,5,5,4,1,4.6,4.333333333333333
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_04,True,4,5,5,5,5,1,4.8,4.666666666666667
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_04,True,5,3,3,3,3,1,3.4,3.6666666666666665
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_04,True,4,3,3,4,4,1,3.6,3.6666666666666665
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_04,True,3,3,4,3,4,1,3.4,3.333333333333333
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_04,True,4,4,5,4,4,1,4.2,4.0
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_04,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_04,True,5,5,5,5,5,1,5.0,5.0
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_04,True,5,5,4,5,5,1,4.8,5.0
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_04,True,1,4,5,1,3,1,2.8,2.6666666666666665
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_04,True,5,5,3,2,3,1,3.6,4.333333333333333
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_04,True,1,1,1,1,1,5,1.0,1.0
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_04,True,2,5,5,5,3,3,4.0,3.333333333333333
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_04,True,5,5,5,5,4,1,4.8,4.666666666666667
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_04,True,4,5,5,5,5,1,4.8,4.666666666666667
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_04,True,4,4,4,2,3,2,3.4,3.6666666666666665
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_04,True,5,5,5,5,5,1,5.0,5.0
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_05,True,5,4,4,5,4,2,4.4,4.333333333333333
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_05,True,5,4,4,5,4,2,4.4,4.333333333333333
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_05,True,5,1,2,1,1,4,2.0,2.333333333333333
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_05,True,5,2,4,5,4,1,4.0,3.6666666666666665
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_05,True,4,3,4,4,5,1,4.0,4.0
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_05,True,4,4,4,5,5,1,4.4,4.333333333333333
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_05,True,5,4,4,4,4,1,4.2,4.333333333333333
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_05,True,4,3,4,4,3,1,3.6,3.333333333333333
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_05,True,4,2,4,2,4,1,3.2,3.333333333333333
ITEM_635,GPT_A_C05,Physics,圆周运动,A,10,False,R03_05,True,4,2,3,1,2,1,2.4,2.6666666666666665
ITEM_096,claude_A_C06,Physics,摩擦力与运动,A,11,False,R03_05,True,4,2,4,4,4,1,3.6,3.333333333333333
ITEM_366,Gemini_A_C06,Physics,摩擦力与运动,A,12,False,R03_05,True,5,5,5,5,5,1,5.0,5.0
ITEM_211,豆包_B_C01,Physics,惯性,B,14,False,R03_05,True,5,3,4,1,2,1,3.0,3.333333333333333
ITEM_391,Gemini_B_C01,Physics,惯性,B,15,False,R03_05,True,5,3,4,1,1,2,2.8,3.0
ITEM_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,16,False,R03_05,True,4,2,3,1,2,1,2.4,2.6666666666666665
ITEM_752,GLM_B_C02,Physics,净力与加速度,B,17,False,R03_05,True,5,3,4,1,2,1,3.0,3.333333333333333
ITEM_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,18,False,R03_05,True,3,4,4,4,4,1,3.8,3.6666666666666665
ITEM_663,GPT_B_C03,Physics,牛顿第三定律,B,19,False,R03_05,True,5,3,3,2,3,1,3.2,3.6666666666666665
ITEM_214,豆包_B_C04,Physics,抛体运动,B,20,False,R03_05,True,4,4,4,5,4,1,4.2,4.0
ITEM_394,Gemini_B_C04,Physics,抛体运动,B,21,False,R03_05,True,5,4,5,5,5,1,4.8,4.666666666666667
ITEM_125,claude_B_C05,Physics,圆周运动,B,22,False,R03_05,True,4,5,5,4,5,1,4.6,4.666666666666667
ITEM_755,GLM_B_C05,Physics,圆周运动,B,23,False,R03_05,True,5,3,3,3,3,1,3.4,3.6666666666666665
ITEM_126,claude_B_C06,Physics,摩擦力与运动,B,24,False,R03_05,True,4,4,3,4,4,1,3.8,4.0
ITEM_396,Gemini_B_C06,Physics,摩擦力与运动,B,25,False,R03_05,True,3,4,3,4,4,1,3.6,3.6666666666666665
ITEM_511,mimo_C_C01,Physics,惯性,C,27,False,R03_05,True,4,5,5,4,4,1,4.4,4.333333333333333
ITEM_601,KIMI_C_C01,Physics,惯性,C,28,False,R03_05,True,5,5,5,5,5,1,5.0,5.0
ITEM_242,豆包_C_C02,Physics,净力与加速度,C,29,False,R03_05,True,5,5,5,5,5,1,5.0,5.0
ITEM_602,KIMI_C_C02,Physics,净力与加速度,C,30,False,R03_05,True,5,4,5,5,4,1,4.6,4.333333333333333
ITEM_063,千问_C_C03,Physics,牛顿第三定律,C,31,False,R03_05,True,1,4,5,1,4,1,3.0,3.0
ITEM_243,豆包_C_C03,Physics,牛顿第三定律,C,32,False,R03_05,True,4,5,3,3,3,1,3.6,4.0
ITEM_064,千问_C_C04,Physics,抛体运动,C,33,False,R03_05,True,1,1,2,1,1,5,1.2,1.0
ITEM_424,Gemini_C_C04,Physics,抛体运动,C,34,False,R03_05,True,2,5,5,5,3,3,4.0,3.333333333333333
ITEM_425,Gemini_C_C05,Physics,圆周运动,C,35,False,R03_05,True,4,5,5,5,4,1,4.6,4.333333333333333
ITEM_785,GLM_C_C05,Physics,圆周运动,C,36,False,R03_05,True,4,5,5,5,4,1,4.6,4.333333333333333
ITEM_516,mimo_C_C06,Physics,摩擦力与运动,C,37,False,R03_05,True,4,5,4,2,3,2,3.6,4.0
ITEM_696,GPT_C_C06,Physics,摩擦力与运动,C,38,False,R03_05,True,5,4,4,5,5,1,4.6,4.666666666666667
ITEM_451,mimo_A_C01,Physics,惯性,A,1,False,R03_06,True,5,4,4,5,4,2,4.4,4.333333333333333
ITEM_721,GLM_A_C01,Physics,惯性,A,2,False,R03_06,True,5,5,4,5,4,2,4.6,4.666666666666667
ITEM_092,claude_A_C02,Physics,净力与加速度,A,3,False,R03_06,True,4,1,3,1,1,3,2.0,2.0
ITEM_722,GLM_A_C02,Physics,净力与加速度,A,4,False,R03_06,True,5,2,5,4,4,1,4.0,3.6666666666666665
ITEM_183,豆包_A_C03,Physics,牛顿第三定律,A,5,False,R03_06,True,5,3,5,5,5,1,4.6,4.333333333333333
ITEM_453,mimo_A_C03,Physics,牛顿第三定律,A,6,False,R03_06,True,5,4,4,4,4,1,4.2,4.333333333333333
ITEM_004,千问_A_C04,Physics,抛体运动,A,7,False,R03_06,True,5,5,4,4,5,1,4.6,5.0
ITEM_184,豆包_A_C04,Physics,抛体运动,A,8,False,R03_06,True,5,2,5,4,3,1,3.8,3.333333333333333
ITEM_275,DEEPSEEK_A_C05,Physics,圆周运动,A,9,False,R03_06,True,5,2,5,2,4,1,3.6,3.6666666666666665
